dataset_name,task_type,n_train,n_val,n_test,n_features,n_classes,status_baseline,status_ttt_step10,bucket_ttt_step10_vs_baseline,accuracy_baseline,accuracy_ttt_step10,delta_ttt_step10_vs_baseline,delta_pp_ttt_step10_vs_baseline,relative_delta_pct_ttt_step10_vs_baseline,fit_seconds_baseline,fit_seconds_ttt_step10,predict_seconds_baseline,predict_seconds_ttt_step10,ttt_applied_ttt_step10,ttt_steps_ttt_step10,ttt_lr_ttt_step10,ttt_loss_ttt_step10,ttt_update_seconds_ttt_step10,n_train_a_ttt_step10,n_train_b_ttt_step10,n_holdout_c_ttt_step10,n_test_d_ttt_step10,ttt_split_strategy_ttt_step10,ttt_split_reason_ttt_step10,error_type_ttt_step10,error_first_line_ttt_step10,dataset_dir
National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,ok,ok,regressed,0.8399122807017544,0.8377192982456141,-0.002192982456140302,-0.21929824561403022,-0.2610966057441195,0.3388147354125976,1.3790922164916992,0.4682562351226806,0.3508849143981933,True,10,2e-06,0.3968375623226166,1.352006196975708,1822,1366,456,456,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey
PhishingWebsites,binclass,8844,1769,2211,30,2,ok,ok,improved,0.979194934418815,0.9800995024875622,0.0009045680687471691,0.09045680687471691,0.09237875288683561,0.5716607570648193,9.899179458618164,3.755772829055786,3.707572460174561,True,10,2e-06,0.0486559011042118,9.624411582946776,8844,6633,2211,2211,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/PhishingWebsites
PieChart3,binclass,861,173,216,37,2,ok,ok,tie,0.875,0.875,0.0,0.0,0.0,0.5609714984893799,1.039924144744873,0.7397828102111816,0.6355745792388916,True,10,2e-06,0.3013886213302612,0.9749109745025636,861,645,216,216,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/PieChart3
Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,ok,ok,tie,0.7467532467532467,0.7467532467532467,0.0,0.0,0.0,0.3313746452331543,0.7128853797912598,0.365262508392334,0.2686502933502197,True,10,2e-06,0.4595182836055755,0.6876616477966309,614,460,154,154,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Pima_Indians_Diabetes_Database
PizzaCutter3,binclass,834,167,209,37,2,ok,ok,tie,0.8803827751196173,0.8803827751196173,0.0,0.0,0.0,0.3744237422943115,0.9143977165222168,0.7117657661437988,0.6574864387512207,True,10,2e-06,0.3045602738857269,0.8479893207550049,834,625,209,209,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/PizzaCutter3
Pumpkin_Seeds,binclass,2000,400,500,12,2,ok,ok,improved,0.872,0.874,0.0020000000000000018,0.20000000000000018,0.22935779816513782,0.3438808917999267,1.2927393913269043,0.5485992431640625,0.4957246780395508,True,10,2e-06,0.2274647951126098,1.2577550411224363,2000,1500,500,500,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Pumpkin_Seeds
QSAR_biodegradation,binclass,843,169,211,41,2,ok,ok,improved,0.8862559241706162,0.8909952606635071,0.004739336492890933,0.4739336492890933,0.534759358288763,0.4245004653930664,1.0114381313323977,0.7139487266540527,0.6197597980499268,True,10,2e-06,0.2637661695480346,0.8989870548248291,843,632,211,211,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/QSAR_biodegradation
Rain_in_Australia,multiclass,116368,23274,29092,18,3,ok,fail,ttt_failed,0.8503712360786471,,,,,2.0024683475494385,0.0,296.4315595626831,0.0,False,0,,,0.0,0,0,0,0,,,RuntimeError,RuntimeError: CUDA error: invalid configuration argument,/home/crc00006699/zh/tabiclv2/data178/Rain_in_Australia
SDSS17,multiclass,80000,16000,20000,12,3,ok,fail,ttt_failed,0.9762,,,,,1.0477042198181152,0.0,106.15025877952576,0.0,False,0,,,0.0,0,0,0,0,,,RuntimeError,RuntimeError: CUDA error: invalid configuration argument,/home/crc00006699/zh/tabiclv2/data178/SDSS17
Satellite,binclass,4080,816,1020,36,2,ok,ok,tie,0.9931372549019608,0.9931372549019608,0.0,0.0,0.0,0.4437465667724609,3.364290237426758,1.709503412246704,1.5787546634674072,True,10,2e-06,0.0274839866906404,3.234726428985596,4080,3060,1020,1020,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Satellite
Telecom_Churn_Dataset,binclass,2666,534,667,17,2,ok,ok,tie,0.9550224887556222,0.9550224887556222,0.0,0.0,0.0,0.5314147472381592,1.7555088996887207,0.9212701320648192,0.7629292011260986,True,10,2e-06,0.2132152915000915,1.697987079620361,2666,1999,667,667,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Telecom_Churn_Dataset
UJI_Pen_Characters,multiclass,1091,219,273,80,35,ok,ok,tie,0.5421245421245421,0.5421245421245421,0.0,0.0,0.0,0.4650278091430664,0.8404204845428467,2.3061394691467285,2.2103402614593506,False,0,2e-06,,0.4149596691131592,1091,818,273,273,stratified,stratified split | TTT training skipped because n_classes=35 exceeds model max_classes=10,,,/home/crc00006699/zh/tabiclv2/data178/UJI_Pen_Characters
Water_Quality_and_Potability,binclass,2620,524,656,8,2,ok,ok,tie,0.6417682926829268,0.6417682926829268,0.0,0.0,0.0,0.3466596603393554,1.5345444679260254,0.6794238090515137,0.5591447353363037,True,10,2e-06,0.6568711400032043,1.5022811889648438,2620,1965,655,656,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Water_Quality_and_Potability
Wilt,binclass,3856,772,965,5,2,ok,ok,tie,0.9927461139896372,0.9927461139896372,0.0,0.0,0.0,0.3395838737487793,2.4179420471191406,0.6373746395111084,0.5276203155517578,True,10,2e-06,0.1894938349723816,2.3856964111328125,3856,2892,964,965,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Wilt
abalone,multiclass,3341,669,836,8,3,ok,ok,improved,0.6519138755980861,0.65311004784689,0.0011961722488038617,0.11961722488038617,0.18348623853211532,0.3707823753356933,1.949578046798706,0.9034225940704346,0.7994608879089355,True,10,2e-06,0.6635556221008301,1.906815767288208,3341,2505,836,836,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/abalone
accelerometer,multiclass,122403,24481,30601,4,4,ok,fail,ttt_failed,0.7410542139145779,,,,,0.7155473232269287,0.0,231.66927766799927,0.0,False,0,,,0.0,0,0,0,0,,,RuntimeError,RuntimeError: CUDA error: invalid configuration argument,/home/crc00006699/zh/tabiclv2/data178/accelerometer
ada,binclass,3317,664,830,48,2,ok,ok,regressed,0.8481927710843373,0.846987951807229,-0.00120481927710836,-0.12048192771083599,-0.14204545454544584,0.4314839839935303,2.6526665687561035,1.5898911952972412,1.438206672668457,True,10,2e-06,0.3449901640415191,2.5241715908050537,3317,2487,830,830,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/ada
ada_agnostic,binclass,3649,730,913,48,2,ok,ok,tie,0.8400876232201533,0.8400876232201533,0.0,0.0,0.0,0.4654519557952881,3.157384872436523,1.847543478012085,1.616739273071289,True,10,2e-06,0.3479412794113159,3.0176987648010254,3649,2736,913,913,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/ada_agnostic
ada_prior,binclass,3649,730,913,14,2,ok,ok,regressed,0.8411829134720701,0.8400876232201533,-0.0010952902519167917,-0.10952902519167917,-0.13020833333333737,0.4143166542053222,2.541601181030273,1.1880998611450195,0.9745514392852784,True,10,2e-06,0.3414407670497894,2.4731040000915527,3649,2736,913,913,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/ada_prior
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,ok,ok,improved,0.6025,0.61,0.007499999999999951,0.7499999999999951,1.2448132780082906,0.3360295295715332,0.9608078002929688,0.3900761604309082,0.2811543941497803,True,10,2e-06,0.6648842692375183,0.928431510925293,1600,1200,400,400,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True
