dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
naticusdroid+android+permissions+dataset,/home/crc00006699/zh/tabiclv2/data178/naticusdroid+android+permissions+dataset,binclass,23465,4693,5867,86,2,0.9730697119481848,0.9730692362659236,0.9730816651908456,0.9955494702151444,0.0771021161548306,8.313257455825806,29.65763521194458,ok,,23465,18772,0,5867,,0,1e-05,False,5.851268291473389,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 496, in forward out = self._train_forward(X, y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 334, in _train_forward representations = self.row_interactor( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 269, in forward representations = self._train_forward(embeddings, d) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 204, in _train_forward representations = self._aggregate_embeddings(embeddings, key_mask) # (B, T, C*E) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 147, in _aggregate_embeddings embeddings = block(embeddings, key_padding_mask=key_mask, rope=rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/normalization.py"", line 217, in forward return F.layer_norm( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 2910, in layer_norm return torch.layer_norm( torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 440.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 26.00 MiB is free. Process 16410 has 23.49 GiB memory in use. Of the allocated memory 22.96 GiB is allocated by PyTorch, and 107.80 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 496, in forward out = self._train_forward(X, y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 334, in _train_forward representations = self.row_interactor( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 269, in forward representations = self._train_forward(embeddings, d) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 204, in _train_forward representations = self._aggregate_embeddings(embeddings, key_mask) # (B, T, C*E) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/interaction.py"", line 147, in _aggregate_embeddings embeddings = block(embeddings, key_padding_mask=key_mask, rope=rope) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/normalization.py"", line 217, in forward return F.layer_norm( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 2910, in layer_norm return torch.layer_norm( torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 440.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 26.00 MiB is free. Process 16410 has 23.49 GiB memory in use. Of the allocated memory 22.96 GiB is allocated by PyTorch, and 107.80 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
national-longitudinal-survey-binary,/home/crc00006699/zh/tabiclv2/data178/national-longitudinal-survey-binary,binclass,3926,786,982,16,2,1.0,1.0,1.0,1.0,0.000238956362367,7.652507066726685,1.4423778057098389,ok,,3926,3140,0,982,8.315367267641705e-06,8,1e-05,True,7.564999341964722,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,1.0,1.0,1.0,1.0,0,True,False,
okcupid_stem,/home/crc00006699/zh/tabiclv2/data178/okcupid_stem,multiclass,21341,4269,5336,13,3,0.751311844077961,0.7017841076829056,0.5028936915673198,0.8103017245225171,0.5880777663960668,123.06828904151917,11.62346625328064,ok,,21341,17072,0,5336,0.6130423545837402,60,1e-05,True,122.6800684928894,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,roc_auc,0.8083370719552944,0.8109188085250478,0.7505270555165144,0.7531037713750293,28,False,False,
one-hundred-plants-margin,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-margin,multiclass,1280,256,320,64,100,0.903125,0.9008283730158728,0.9041666666666668,0.9990319982962638,0.3318854571431564,1.1243059635162354,6.1506431102752686,ok,,1280,1024,0,320,,0,1e-05,False,0.6237080097198486,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
one-hundred-plants-shape,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-shape,multiclass,1280,256,320,64,100,0.840625,0.8301463293650793,0.8383333333333333,0.9961034520624524,0.5680515296233255,0.9511315822601318,6.259428977966309,ok,,1280,1024,0,320,,0,1e-05,False,0.4812374114990234,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
one-hundred-plants-texture,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-texture,multiclass,1279,256,320,64,100,0.928125,0.9280704365079364,0.93,0.9995710794100812,0.2260649407250755,1.0744497776031494,6.020865678787232,ok,,1279,1023,0,320,,0,1e-05,False,0.608123779296875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
online_shoppers,/home/crc00006699/zh/tabiclv2/data178/online_shoppers,binclass,9864,1973,2466,14,2,0.9059205190592052,0.9006335122010617,0.7722324667624685,0.9299198078604376,0.2269217538690363,17.47482132911682,4.166424512863159,ok,,9864,7891,0,2466,0.2157836854457855,8,1e-05,True,17.32818841934204,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.934600188701498,0.934600188701498,0.8976178408514952,0.8976178408514952,0,True,False,
optdigits,/home/crc00006699/zh/tabiclv2/data178/optdigits,multiclass,4496,900,1124,64,10,0.9973309608540926,0.997330908588654,0.9973370927318296,0.9999911977553776,0.0091045010508547,16.52405858039856,3.713532686233521,ok,,4496,3596,0,1124,0.0165099799633026,8,1e-05,True,16.21282458305359,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9999371617988771,0.9999371617988771,0.9933333333333332,0.9933333333333332,0,True,False,
ozone-level-8hr,/home/crc00006699/zh/tabiclv2/data178/ozone-level-8hr,binclass,2027,406,507,72,2,0.9546351084812624,0.9468295802699368,0.684342105263158,0.9489473684210528,0.1218860956080699,9.786235094070436,1.6855039596557615,ok,,2027,1621,0,507,0.1372040063142776,8,1e-05,True,9.613189935684204,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9633097165991904,0.9633097165991904,0.9408866995073892,0.9408866995073892,0,True,False,
page-blocks,/home/crc00006699/zh/tabiclv2/data178/page-blocks,multiclass,4378,876,1095,10,5,0.9771689497716894,0.9769424468656428,0.8995303112955375,0.9918795167484772,0.0860641334771596,7.629660844802856,1.8029723167419436,ok,,4378,3502,0,1095,0.0671889409422874,8,1e-05,True,7.57651948928833,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9926983338403298,0.9926983338403298,0.9714611872146118,0.9714611872146118,0,True,False,
pc1,/home/crc00006699/zh/tabiclv2/data178/pc1,binclass,887,178,222,21,2,0.945945945945946,0.9395752895752896,0.6927536231884058,0.8951690821256039,0.1554779831085732,11.759571075439451,0.9015064239501952,ok,,887,709,0,222,0.1347428858280182,28,1e-05,True,11.713613033294678,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8990963855421688,0.9206827309236948,0.9325842696629212,0.9606741573033708,20,True,False,
pc3,/home/crc00006699/zh/tabiclv2/data178/pc3,binclass,1250,250,313,37,2,0.9009584664536742,0.8713234468060816,0.5571619217081851,0.8390791814946619,0.2603742499232982,5.5229127407073975,0.7142269611358643,ok,,1250,1000,0,313,0.2210390418767929,8,1e-05,True,5.428724765777588,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8277815934065935,0.8277815934065935,0.884,0.884,0,True,False,
pc4,/home/crc00006699/zh/tabiclv2/data178/pc4,binclass,1166,234,292,37,2,0.9075342465753424,0.9045311583625552,0.7562934027777778,0.9618055555555556,0.19835184450335,10.368737936019896,0.7282376289367676,ok,,1166,932,0,292,0.1274247914552688,16,1e-05,True,10.294073820114136,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9559639389736476,0.9578710124826628,0.9188034188034188,0.9273504273504274,8,True,False,
pendigits,/home/crc00006699/zh/tabiclv2/data178/pendigits,multiclass,8793,1759,2199,16,10,0.9972714870395636,0.9972742335430836,0.9972309029574288,0.9998058625154858,0.0120298719253893,15.702603340148926,3.612028360366821,ok,,8793,7034,0,2199,0.0038255325052887,8,1e-05,True,15.572023868560793,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9995015132224216,0.9995015132224216,0.9982944855031268,0.9982944855031268,0,True,False,
phoneme,/home/crc00006699/zh/tabiclv2/data178/phoneme,binclass,4323,865,1081,5,2,0.906567992599445,0.9061688306388757,0.883144499314582,0.9672238096024576,0.2165284532455956,23.40071415901184,0.8660969734191895,ok,,4323,3458,0,1081,0.1779976189136505,30,1e-05,True,23.364266395568848,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9723893964972872,0.97384241658827,0.9248554913294798,0.9190751445086706,28,False,False,
pol,/home/crc00006699/zh/tabiclv2/data178/pol,binclass,8065,1613,2017,26,2,0.9940505701536936,0.9940505672289106,0.9940510602985826,0.9997551795743074,0.0208046739215171,16.2702317237854,3.836761236190796,ok,,8065,6452,0,2017,0.0259694214910268,8,1e-05,True,16.11259388923645,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9995556867483956,0.9995556867483956,0.9882207067575944,0.9882207067575944,0,True,False,
predict_students_dropout_and_academic_success,/home/crc00006699/zh/tabiclv2/data178/predict_students_dropout_and_academic_success,multiclass,3539,708,885,34,3,0.7819209039548023,0.7772434965465757,0.7106497375212887,0.8937671066721853,0.5513892942719523,12.69289207458496,1.8260529041290283,ok,,3539,2831,0,885,0.529140293598175,11,1e-05,True,12.536534070968628,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9138459947167756,0.915374457294868,0.8036723163841808,0.8036723163841808,3,True,False,
qsar,/home/crc00006699/zh/tabiclv2/data178/qsar,binclass,844,169,211,40,2,0.9004739336492891,0.8995308002250411,0.8798792756539235,0.954728370221328,0.2664174433980382,5.267548322677612,1.5677781105041504,ok,,844,675,0,211,0.2476096898317337,8,1e-05,True,5.189022541046143,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.926221804511278,0.926221804511278,0.8757396449704142,0.8757396449704142,0,True,False,
rice_cammeo_and_osmancik,/home/crc00006699/zh/tabiclv2/data178/rice_cammeo_and_osmancik,binclass,3048,610,762,7,2,0.931758530183727,0.9314798849732624,0.9268236055608712,0.9782708110542016,0.1859713640997366,5.760972738265991,1.2038545608520508,ok,,3048,2438,0,762,0.2132029831409454,8,1e-05,True,5.726597785949707,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9785264960642888,0.9785264960642888,0.9295081967213116,0.9295081967213116,0,True,False,
ringnorm,/home/crc00006699/zh/tabiclv2/data178/ringnorm,binclass,5920,1184,1480,20,2,0.9783783783783784,0.9783745075281124,0.9782869540919475,0.9971363398112688,0.0607869498703133,17.871584177017212,2.4382448196411133,ok,,5920,4736,0,1480,0.0617382377386093,13,1e-05,True,17.76326870918274,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9970821395550584,0.9972376636570136,0.981418918918919,0.9805743243243245,5,True,False,
rl,/home/crc00006699/zh/tabiclv2/data178/rl,binclass,3976,796,994,12,2,0.9104627766599598,0.9104605110671844,0.9104627766599598,0.9575562024055804,0.258171414107203,10.193993330001833,1.3487706184387207,ok,,3976,3180,0,994,0.337652325630188,12,1e-05,True,10.129353284835815,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9396416757152598,0.9414093078457616,0.8831658291457286,0.885678391959799,4,True,False,
satimage,/home/crc00006699/zh/tabiclv2/data178/satimage,multiclass,5144,1029,1286,36,6,0.9471228615863142,0.9463554933425546,0.9336100449732404,0.997081340487542,0.1265681379459972,44.47425961494446,2.7990822792053223,ok,,5144,4115,0,1286,0.1416659206151962,29,1e-05,True,44.307525396347046,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9945580770045072,0.9960416055423282,0.93488824101069,0.9387755102040816,21,True,False,
segment,/home/crc00006699/zh/tabiclv2/data178/segment,multiclass,1848,370,462,17,7,0.9545454545454546,0.9545478826122294,0.9545454545454544,0.9971741221741224,0.1382754734090897,4.5381247997283936,0.7230699062347412,ok,,1848,1478,0,462,0.1437188684940338,8,1e-05,True,4.4896087646484375,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.997576674857789,0.997576674857789,0.9486486486486486,0.9486486486486486,0,True,False,
seismic+bumps,/home/crc00006699/zh/tabiclv2/data178/seismic+bumps,binclass,2067,414,517,18,2,0.9342359767891684,0.9024719535783364,0.5,0.7198575082206796,0.2320087020884738,5.590676069259644,0.7889988422393799,ok,,2067,1653,0,517,0.2033945918083191,10,1e-05,True,5.534934520721436,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.7966791080486171,0.8130443104603311,0.9347826086956522,0.9347826086956522,2,True,False,
semeion,/home/crc00006699/zh/tabiclv2/data178/semeion,multiclass,1274,255,319,256,10,0.9686520376175548,0.9686948325435536,0.9686491935483872,0.999487615987911,0.0917597230911996,31.983169078826904,4.118836402893066,ok,,1274,1019,0,319,0.1429185569286346,14,1e-05,True,31.522390127182007,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.99807172671642,0.9982918549458896,0.9568627450980391,0.9568627450980391,6,True,False,
shuttle,/home/crc00006699/zh/tabiclv2/data178/shuttle,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,IndexError: index 6 is out of bounds for axis 0 with size 6,0,0,0,0,,0,,False,0.0,,,0,0,,,,,,,0,False,False,
spambase,/home/crc00006699/zh/tabiclv2/data178/spambase,binclass,3680,736,921,57,2,0.9587404994571118,0.9587404994571118,0.9568041114961936,0.9919428893035932,0.1133658121063812,13.896064043045044,2.5995934009552,ok,,3680,2944,0,921,0.1288673281669616,8,1e-05,True,13.719428062438965,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9926086284212152,0.9926086284212152,0.9660326086956522,0.9660326086956522,0,True,False,
splice,/home/crc00006699/zh/tabiclv2/data178/splice,multiclass,2552,511,638,60,3,0.9608150470219436,0.9607765132232094,0.9538905861102412,0.996896269173741,0.0975799984189744,10.769620418548584,1.9058327674865725,ok,,2552,2041,0,638,0.1203808113932609,8,1e-05,True,10.509997367858888,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9968012876977632,0.9968012876977632,0.9686888454011742,0.9686888454011742,0,True,False,
sports_articles_for_objectivity_analysis,/home/crc00006699/zh/tabiclv2/data178/sports_articles_for_objectivity_analysis,binclass,800,160,200,59,2,0.85,0.8473262032085561,0.8236436198899795,0.8955883939165139,0.3927355070859371,9.165672302246094,1.4277637004852295,ok,,800,640,0,200,0.4542483389377594,13,1e-05,True,9.039280891418455,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8696754563894523,0.8713657876943881,0.8375,0.8375,5,True,False,
statlog,/home/crc00006699/zh/tabiclv2/data178/statlog,binclass,800,160,200,20,2,0.735,0.7247807087493221,0.6535714285714286,0.7602380952380952,0.5221253137963345,5.22959566116333,0.8429653644561768,ok,,800,640,0,200,0.4217093288898468,13,1e-05,True,5.176181793212891,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8563988095238094,0.8565848214285714,0.775,0.78125,5,True,False,
steel_plates_faults,/home/crc00006699/zh/tabiclv2/data178/steel_plates_faults,multiclass,1552,311,389,27,7,0.8431876606683805,0.8435802476589305,0.8895448687115354,0.9825414297875844,0.3616549145444349,9.67888045310974,0.8016135692596436,ok,,1552,1241,0,389,0.4245612621307373,16,1e-05,True,9.59787368774414,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9724710155009078,0.9733695819219756,0.8167202572347267,0.8263665594855305,8,True,False,
sylvine,/home/crc00006699/zh/tabiclv2/data178/sylvine,binclass,4099,820,1025,20,2,0.9765853658536584,0.9765850984147372,0.97658915082846,0.9984656737329436,0.0510077812057645,25.31535506248474,1.6690447330474854,ok,,4099,3279,0,1025,0.0586155094206333,25,1e-05,True,25.211800813674927,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9984235574063058,0.9987864366448542,0.9817073170731708,0.9817073170731708,17,True,False,
taiwanese_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data178/taiwanese_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.9714076246334312,0.965224534664526,0.6227272727272728,0.9289428374655648,0.0879862608783764,23.187586784362797,6.044068574905396,ok,,5455,4364,0,1364,0.089053139090538,8,1e-05,True,22.75390386581421,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.967762445887446,0.967762445887446,0.9670027497708524,0.9670027497708524,0,True,False,
telco-customer-churn,/home/crc00006699/zh/tabiclv2/data178/telco-customer-churn,binclass,5634,1127,1409,18,2,0.8055358410220014,0.7975092184456082,0.7165090805755767,0.8515836110465267,0.4090985564945014,10.8064284324646,2.230924367904663,ok,,5634,4507,0,1409,0.4182489216327667,8,1e-05,True,10.676376104354858,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8532123988173137,0.8532123988173137,0.8154392191659272,0.8154392191659272,0,True,False,
texture,/home/crc00006699/zh/tabiclv2/data178/texture,multiclass,4400,880,1100,40,11,1.0,1.0,1.0,1.0,4.266947737078856e-05,1.0184190273284912,5.86233115196228,ok,,4400,3520,0,1100,,0,1e-05,False,0.4832422733306885,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
thyroid,/home/crc00006699/zh/tabiclv2/data178/thyroid,multiclass,5760,1152,1440,21,3,0.9958333333333332,0.995835174762004,0.9745432877465886,0.999827209859128,0.0113334622103812,11.722022294998167,2.4119765758514404,ok,,5760,4608,0,1440,0.0072792577557265,8,1e-05,True,11.62111520767212,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.999288801977983,0.999288801977983,0.9930555555555556,0.9930555555555556,0,True,False,
thyroid-ann,/home/crc00006699/zh/tabiclv2/data178/thyroid-ann,multiclass,3017,604,755,21,3,0.9920529801324504,0.9919737363445972,0.9376413813904388,0.9996798462475232,0.015158054899126,7.174022674560547,1.2575998306274414,ok,,3017,2413,0,755,0.006374638993293,8,1e-05,True,7.102494478225708,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.999974027323256,0.999974027323256,0.9950331125827816,0.9950331125827816,0,True,False,
thyroid-dis,/home/crc00006699/zh/tabiclv2/data178/thyroid-dis,multiclass,2240,448,560,26,5,0.7017857142857142,0.6826379314136183,0.4142841256602724,0.8836362756456196,0.6949077502872472,8.538841724395752,1.0492618083953855,ok,,2240,1792,0,560,0.783226728439331,11,1e-05,True,8.443943738937378,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.877936396657559,0.8782089630227194,0.7477678571428571,0.7366071428571429,3,True,False,
turiye_student_evaluation,/home/crc00006699/zh/tabiclv2/data178/turiye_student_evaluation,multiclass,4656,932,1164,32,5,0.5249140893470791,0.5008072311487348,0.4181027837701211,0.770360392107116,1.1802787212512016,31.22950291633606,2.2338345050811768,ok,,4656,3724,0,1164,1.166269063949585,24,1e-05,True,31.08828115463257,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.7563202519620805,0.7577470123561179,0.5150214592274678,0.5139484978540773,16,True,False,
twonorm,/home/crc00006699/zh/tabiclv2/data178/twonorm,binclass,5920,1184,1480,20,2,0.9777027027027028,0.9777023464142108,0.977709053522742,0.9984422908003848,0.0520247256149873,10.9304358959198,2.4317986965179443,ok,,5920,4736,0,1480,0.047474555671215,8,1e-05,True,10.82457423210144,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9975603771000732,0.9975603771000732,0.9738175675675677,0.9738175675675677,0,True,False,
vehicle,/home/crc00006699/zh/tabiclv2/data178/vehicle,multiclass,676,136,170,18,4,0.8764705882352941,0.874646619160595,0.8768939393939393,0.9764441287878788,0.2543378808248616,7.559505939483643,0.685978889465332,ok,,676,540,0,170,0.1977996528148651,21,1e-05,True,7.52266263961792,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9843641622183852,0.9887150551672944,0.9044117647058824,0.9044117647058824,13,True,False,
volkert,/home/crc00006699/zh/tabiclv2/data178/volkert,multiclass,46648,9330,11662,180,10,0.7511576058995026,0.7464453240897367,0.6946201303333717,0.9613467417728664,0.7120076977564387,5.835869550704956,212.18000650405884,ok,,46648,0,0,11662,,0,1e-05,False,0.0,,TTT skipped for dataset=volkert to avoid OOM,0,0,,,,,,,0,False,False,
walking-activity,/home/crc00006699/zh/tabiclv2/data178/walking-activity,multiclass,119465,23893,29867,4,22,0.6750929119094653,0.6743677865423084,0.6296679340696095,0.9747951327437618,0.916165410034173,1.563516616821289,372.1603569984436,ok,,119465,95572,0,29867,,0,1e-05,False,0.778252363204956,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=22 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
