dataset,key,layer,group,shape,numel,base_norm,current_norm,delta_l2,rel_l2,mean_abs_delta,median_abs_delta,max_abs_delta,rms_delta,changed_fraction_exact,changed_fraction_gt_1e_12,cosine_similarity
BNG,icl_predictor.tf_icl.blocks.2.linear1.weight,block_02,ffn.linear1,1024x512,524288,24.237545013427734,24.23777198791504,0.02851080894470215,0.0011763076222821177,3.662360177258961e-05,4.364503547549248e-05,5.077570676803589e-05,3.9375584667924076e-05,0.9999923706054688,0.9999923706054688,1.0000216960906982
BNG,icl_predictor.tf_icl.blocks.2.linear1.bias,block_02,ffn.linear1,1024,1024,0.9233995676040649,0.9234233498573303,0.0013106956612318754,0.0014194241661075325,3.848743290291168e-05,4.577264189720154e-05,5.043298006057739e-05,4.095924275207378e-05,1.0,1.0,0.9999990463256836
BNG,icl_predictor.tf_icl.blocks.2.linear2.weight,block_02,ffn.linear2,512x1024,524288,14.599296569824219,14.599550247192383,0.028354544192552567,0.0019421856427766248,3.640303839347325e-05,4.320219159126282e-05,5.077943205833435e-05,3.915967892782527e-05,0.9999923706054688,0.9999923706054688,1.0000264644622803
BNG,icl_predictor.tf_icl.blocks.2.linear2.bias,block_02,ffn.linear2,512,512,0.24243107438087463,0.24243365228176117,0.0008470594766549766,0.0034940218732879857,3.44451327691786e-05,4.04343445552513e-05,5.0615519285202026e-05,3.743509503534172e-05,1.0,1.0,0.9999939203262329
BNG,icl_predictor.tf_icl.blocks.2.norm1.weight,block_02,norm1,512,512,22.03780174255371,22.037433624267578,0.0008501137490384281,3.8575251695674776e-05,3.45021253451705e-05,3.731250762939453e-05,5.072355270385742e-05,3.757008586954577e-05,0.998046875,0.998046875,1.0
BNG,icl_predictor.tf_icl.blocks.2.norm1.bias,block_02,norm1,512,512,0.9388101696968079,0.9388282895088196,0.0008501395350322127,0.000905549984940899,3.4660130040720105e-05,3.9789825677871704e-05,5.067605525255203e-05,3.757121321253576e-05,1.0,1.0,0.9999995827674866
BNG,icl_predictor.tf_icl.blocks.2.norm2.weight,block_02,norm2,512,512,21.497783660888672,21.498018264770508,0.0008623188477940857,4.011198835175176e-05,3.469805233180523e-05,4.2557716369628906e-05,5.066394805908203e-05,3.810948305275572e-05,1.0,1.0,0.9999998807907104
BNG,icl_predictor.tf_icl.blocks.2.norm2.bias,block_02,norm2,512,512,0.5551314353942871,0.555493175983429,0.0009339643293060362,0.0016824201797201366,3.895458939950913e-05,4.639476537704468e-05,5.060434341430664e-05,4.127577807696264e-05,1.0,1.0,0.9999986886978149
BNG,icl_predictor.tf_icl.blocks.2.attn.in_proj_weight,block_02,attn.in_proj,1536x512,786432,35.53467559814453,35.53400802612305,0.034355856478214264,0.0009668262309958224,3.5863107768818736e-05,4.248321056365967e-05,5.0768256187438965e-05,3.874121946043153e-05,0.9999911189079285,0.9999911189079285,1.0000429153442383
BNG,icl_predictor.tf_icl.blocks.2.attn.in_proj_bias,block_02,attn.in_proj,1536,1536,1.092119812965393,1.0921533107757568,0.0012180776102468371,0.0011153333139688401,2.3474714907933958e-05,2.5331974029541016e-05,5.071982741355896e-05,3.1079882407968165e-05,0.9986979365348816,0.9986979365348816,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.2.attn.out_proj.weight,block_02,attn.out_proj,512x512,262144,12.919859886169434,12.91982650756836,0.020022787153720856,0.0015497681344945138,3.629152706707828e-05,4.309043288230896e-05,5.079247057437897e-05,3.910700386824232e-05,0.9999885559082031,0.9999885559082031,1.0000096559524536
BNG,icl_predictor.tf_icl.blocks.2.attn.out_proj.bias,block_02,attn.out_proj,512,512,0.31015610694885254,0.3101489841938019,0.0008293481077998877,0.00267396994357419,3.353611100465059e-05,3.915559500455856e-05,5.0706323236227036e-05,3.6652354110740257e-05,1.0,1.0,0.9999963641166687
BNG,icl_predictor.tf_icl.blocks.3.linear1.weight,block_03,ffn.linear1,1024x512,524288,24.47816276550293,24.47807502746582,0.0279273372143507,0.0011409082242768462,3.569050750229508e-05,4.2285770177841187e-05,5.075708031654358e-05,3.8569740887699386e-05,0.9999961853027344,0.9999961853027344,1.0000231266021729
BNG,icl_predictor.tf_icl.blocks.3.linear1.bias,block_03,ffn.linear1,1024,1024,1.110303521156311,1.1102899312973022,0.001190870301797986,0.0010725628434976925,3.395453677512705e-05,4.051835276186466e-05,5.062855780124664e-05,3.7214694694622126e-05,1.0,1.0,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.3.linear2.weight,block_03,ffn.linear2,512x1024,524288,14.849864959716797,14.849708557128906,0.027842586860060692,0.001874938724061623,3.5625023883767426e-05,4.2075756937265396e-05,5.0768256187438965e-05,3.84527532311291e-05,0.9999923706054688,0.9999923706054688,1.0000239610671997
BNG,icl_predictor.tf_icl.blocks.3.linear2.bias,block_03,ffn.linear2,512,512,0.3365177810192108,0.33654263615608215,0.0008296432206407189,0.002465377069008106,3.331271727802232e-05,3.991369158029556e-05,5.071749910712242e-05,3.6665397965554806e-05,1.0,1.0,0.9999971389770508
BNG,icl_predictor.tf_icl.blocks.3.norm1.weight,block_03,norm1,512,512,22.723756790161133,22.724023818969727,0.0008726405212655663,3.840212379158016e-05,3.564951475709677e-05,4.291534423828125e-05,5.072355270385742e-05,3.856563163583269e-05,1.0,1.0,0.9999999403953552
BNG,icl_predictor.tf_icl.blocks.3.norm1.bias,block_03,norm1,512,512,0.6347895264625549,0.6347626447677612,0.0008126093889586627,0.0012801241278912578,3.2343472412321717e-05,3.591482527554035e-05,5.0466740503907204e-05,3.591260071952534e-05,1.0,1.0,0.9999991059303284
BNG,icl_predictor.tf_icl.blocks.3.norm2.weight,block_03,norm2,512,512,21.227977752685547,21.227876663208008,0.0008271306869573891,3.8964177209612444e-05,3.3251941204071045e-05,3.784894943237305e-05,5.054473876953125e-05,3.6554373800735566e-05,1.0,1.0,1.0000001192092896
BNG,icl_predictor.tf_icl.blocks.3.norm2.bias,block_03,norm2,512,512,0.547720193862915,0.5477350354194641,0.0007799820741638541,0.0014240520669165728,3.121181725873612e-05,3.463868051767349e-05,5.0537288188934326e-05,3.447066329796259e-05,1.0,1.0,0.9999989867210388
BNG,icl_predictor.tf_icl.blocks.3.attn.in_proj_weight,block_03,attn.in_proj,1536x512,786432,35.57018280029297,35.57067108154297,0.03363065794110298,0.000945473295144973,3.496670979075134e-05,4.059821367263794e-05,5.078315734863281e-05,3.7923573803388446e-05,0.9999911189079285,0.9999911189079285,1.0000396966934204
BNG,icl_predictor.tf_icl.blocks.3.attn.in_proj_bias,block_03,attn.in_proj,1536,1536,1.4315775632858276,1.4316567182540894,0.0010909547563642263,0.0007620647210057211,2.0306164515204728e-05,1.740921288728714e-05,5.070306360721588e-05,2.7836279477994118e-05,0.9869791865348816,0.9869791865348816,0.9999995827674866
BNG,icl_predictor.tf_icl.blocks.3.attn.out_proj.weight,block_03,attn.out_proj,512x512,262144,11.99035358428955,11.99058723449707,0.019366640597581863,0.0016151851120517022,3.4782569855451584e-05,4.073046147823334e-05,5.0786882638931274e-05,3.7825607837841195e-05,1.0,1.0,1.000009298324585
BNG,icl_predictor.tf_icl.blocks.3.attn.out_proj.bias,block_03,attn.out_proj,512,512,0.3739965558052063,0.37410131096839905,0.0008035392966121435,0.002148520578966276,3.2219111744780093e-05,3.57283279299736e-05,5.069747567176819e-05,3.551175568946044e-05,1.0,1.0,0.9999976754188538
BNG,icl_predictor.tf_icl.blocks.4.linear1.weight,block_04,ffn.linear1,1024x512,524288,23.609508514404297,23.609508514404297,0.027214396744966507,0.0011526879828252967,3.433472738834098e-05,4.0529295802116394e-05,5.0785019993782043e-05,3.7585063620668656e-05,0.9999809265136719,0.9999809265136719,1.000016689300537
BNG,icl_predictor.tf_icl.blocks.4.linear1.bias,block_04,ffn.linear1,1024,1024,1.0754454135894775,1.0754038095474243,0.001025636331178248,0.0009536851598576842,2.7449110348243266e-05,2.831965684890747e-05,5.041342228651047e-05,3.205113342505912e-05,1.0,1.0,0.9999995231628418
BNG,icl_predictor.tf_icl.blocks.4.linear2.weight,block_04,ffn.linear2,512x1024,524288,13.859457015991211,13.859394073486328,0.02818646840751171,0.002033735403557858,3.608337283367291e-05,4.28222119808197e-05,5.079805850982666e-05,3.892757743422986e-05,0.9999923706054688,0.9999923706054688,1.0000247955322266
BNG,icl_predictor.tf_icl.blocks.4.linear2.bias,block_04,ffn.linear2,512,512,0.34117603302001953,0.34120163321495056,0.0008190919761545956,0.0024007899057321303,3.2693700632080436e-05,3.8232654333114624e-05,5.0697941333055496e-05,3.619909342195585e-05,1.0,1.0,0.9999971389770508
BNG,icl_predictor.tf_icl.blocks.4.norm1.weight,block_04,norm1,512,512,23.112932205200195,23.112878799438477,0.0008621041779406369,3.729964550956604e-05,3.521481994539499e-05,4.076957702636719e-05,5.066394805908203e-05,3.809998468682396e-05,0.998046875,0.998046875,0.9999998807907104
BNG,icl_predictor.tf_icl.blocks.4.norm1.bias,block_04,norm1,512,512,0.6251425743103027,0.6251019239425659,0.0008729806286282837,0.0013964504490675833,3.61255879397504e-05,4.186853766441345e-05,5.0456495955586433e-05,3.8580657424812634e-05,1.0,1.0,0.9999988675117493
BNG,icl_predictor.tf_icl.blocks.4.norm2.weight,block_04,norm2,512,512,20.79096031188965,20.790950775146484,0.0008269271347671747,3.977339778260475e-05,3.330071922391653e-05,3.647804260253906e-05,5.054473876953125e-05,3.654537807803358e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.4.norm2.bias,block_04,norm2,512,512,0.6988630890846252,0.6988494396209717,0.0007695809472352266,0.0011011898600083842,3.0249077099142596e-05,3.2510608434677124e-05,5.044788122177124e-05,3.401099867241623e-05,1.0,1.0,0.9999992847442627
BNG,icl_predictor.tf_icl.blocks.4.attn.in_proj_weight,block_04,attn.in_proj,1536x512,786432,37.55292510986328,37.552703857421875,0.03509656712412834,0.0009345894366803743,3.688271317514591e-05,4.3701380491256714e-05,5.0766393542289734e-05,3.957656542096993e-05,0.9999821782112122,0.9999821782112122,1.0000327825546265
BNG,icl_predictor.tf_icl.blocks.4.attn.in_proj_bias,block_04,attn.in_proj,1536,1536,1.7611138820648193,1.7610993385314941,0.0011886454885825515,0.0006749395940188991,2.2822219762019813e-05,2.4156644940376282e-05,5.056709051132202e-05,3.0328906854436713e-05,0.97265625,0.97265625,0.9999993443489075
BNG,icl_predictor.tf_icl.blocks.4.attn.out_proj.weight,block_04,attn.out_proj,512x512,262144,16.076440811157227,16.076496124267578,0.020005688071250916,0.0012444102712937247,3.6293629818828776e-05,4.287809133529663e-05,5.07584773004055e-05,3.90736576972811e-05,0.9999961853027344,0.9999961853027344,1.0000066757202148
BNG,icl_predictor.tf_icl.blocks.4.attn.out_proj.bias,block_04,attn.out_proj,512,512,0.5030332803726196,0.5030282735824585,0.0008157754200510681,0.0016217126219664124,3.2817766623338684e-05,3.725104033946991e-05,5.072122439742088e-05,3.605252267496406e-05,1.0,1.0,0.9999985694885254
BNG,icl_predictor.tf_icl.blocks.5.linear1.weight,block_05,ffn.linear1,1024x512,524288,24.42751121520996,24.427526473999023,0.02811913564801216,0.001151125687765622,3.600406489567831e-05,4.255026578903198e-05,5.077943205833435e-05,3.8834570269623734e-05,0.9999866485595703,0.9999866485595703,1.0000240802764893
BNG,icl_predictor.tf_icl.blocks.5.linear1.bias,block_05,ffn.linear1,1024,1024,1.2813211679458618,1.2813026905059814,0.0011912989430129528,0.0009297426537655995,3.424327587708831e-05,3.9800070226192474e-05,5.060061812400818e-05,3.7228087266069015e-05,1.0,1.0,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.5.linear2.weight,block_05,ffn.linear2,512x1024,524288,14.682984352111816,14.6830415725708,0.028064405545592308,0.0019113556803289765,3.589809421100654e-05,4.2411498725414276e-05,5.078315734863281e-05,3.875910042377991e-05,0.9999961853027344,0.9999961853027344,1.0000243186950684
BNG,icl_predictor.tf_icl.blocks.5.linear2.bias,block_05,ffn.linear2,512,512,0.40288588404655457,0.4028962254524231,0.0008268750971183181,0.0020523804130618737,3.338733586133458e-05,3.821012796834111e-05,5.068490281701088e-05,3.6543061582948436e-05,1.0,1.0,0.9999979734420776
BNG,icl_predictor.tf_icl.blocks.5.norm1.weight,block_05,norm1,512,512,22.63018798828125,22.630451202392578,0.0008402549428865314,3.7129826023611005e-05,3.411283250898123e-05,3.814697265625e-05,5.078315734863281e-05,3.713437835286445e-05,0.998046875,0.998046875,0.9999998807907104
BNG,icl_predictor.tf_icl.blocks.5.norm1.bias,block_05,norm1,512,512,0.59684157371521,0.5968912243843079,0.0008141908911056817,0.0013641658472886783,3.278083022451028e-05,3.643892705440521e-05,5.07403165102005e-05,3.59824924074126e-05,1.0,1.0,0.9999991059303284
BNG,icl_predictor.tf_icl.blocks.5.norm2.weight,block_05,norm2,512,512,21.496768951416016,21.496641159057617,0.0008461819379590452,3.9363214996236304e-05,3.4496537409722805e-05,3.9577484130859375e-05,5.066394805908203e-05,3.739632624362209e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.5.norm2.bias,block_05,norm2,512,512,0.7661069631576538,0.7662134766578674,0.000772665545810014,0.0010085609229086227,3.092582483077422e-05,3.379490226507187e-05,5.070492625236511e-05,3.414731384895416e-05,0.998046875,0.998046875,0.9999995827674866
BNG,icl_predictor.tf_icl.blocks.5.attn.in_proj_weight,block_05,attn.in_proj,1536x512,786432,36.91364669799805,36.914390563964844,0.03473902493715286,0.000941088947980746,3.635528628365137e-05,4.331022500991821e-05,5.0790607929229736e-05,3.917335173153069e-05,0.9999847412109375,0.9999847412109375,1.0000386238098145
BNG,icl_predictor.tf_icl.blocks.5.attn.in_proj_bias,block_05,attn.in_proj,1536,1536,1.9544506072998047,1.954608678817749,0.0012073564575985074,0.0006177472344854638,2.3179753043223172e-05,2.3472122848033905e-05,5.0623901188373566e-05,3.080632635806856e-05,0.986328125,0.986328125,0.9999997615814209
BNG,icl_predictor.tf_icl.blocks.5.attn.out_proj.weight,block_05,attn.out_proj,512x512,262144,13.289770126342773,13.290010452270508,0.01957976073026657,0.0014732956660743442,3.5241188015788794e-05,4.158541560173035e-05,5.079805850982666e-05,3.8241788606245066e-05,1.0,1.0,1.0000077486038208
BNG,icl_predictor.tf_icl.blocks.5.attn.out_proj.bias,block_05,attn.out_proj,512,512,0.4553667902946472,0.45545607805252075,0.000835294951684773,0.0018343343640463046,3.3831609471235424e-05,3.876234404742718e-05,5.0570815801620483e-05,3.6915166054220086e-05,1.0,1.0,0.9999983906745911
BNG,icl_predictor.tf_icl.blocks.6.linear1.weight,block_06,ffn.linear1,1024x512,524288,25.76297378540039,25.763145446777344,0.027010655030608177,0.0010484292401800987,3.4185050026280805e-05,3.969110548496246e-05,5.077570676803589e-05,3.730374978901358e-05,0.9999961853027344,0.9999961853027344,1.0000245571136475
BNG,icl_predictor.tf_icl.blocks.6.linear1.bias,block_06,ffn.linear1,1024,1024,1.170220136642456,1.1701960563659668,0.0011116686509922147,0.0009499654092270325,3.098354864050634e-05,3.384985029697418e-05,5.0543807446956635e-05,3.4739645347941055e-05,1.0,1.0,0.9999996423721313
BNG,icl_predictor.tf_icl.blocks.6.linear2.weight,block_06,ffn.linear2,512x1024,524288,15.657878875732422,15.6578369140625,0.027296259999275208,0.0017432923204929722,3.4719596442300826e-05,4.0519051253795624e-05,5.07645308971405e-05,3.7698156117755324e-05,0.9999980926513672,0.9999980926513672,1.000022530555725
BNG,icl_predictor.tf_icl.blocks.6.linear2.bias,block_06,ffn.linear2,512,512,0.4360303282737732,0.4361129105091095,0.0008033422054722905,0.0018423998363848867,3.233312600059435e-05,3.526359796524048e-05,5.064951255917549e-05,3.550304772724744e-05,1.0,1.0,0.9999983906745911
BNG,icl_predictor.tf_icl.blocks.6.norm1.weight,block_06,norm1,512,512,23.63607406616211,23.636125564575195,0.0009274448384530842,3.923853157072283e-05,3.8726371712982655e-05,4.5418739318847656e-05,5.078315734863281e-05,4.098765984558596e-05,1.0,1.0,0.9999999403953552
BNG,icl_predictor.tf_icl.blocks.6.norm1.bias,block_06,norm1,512,512,0.5676085948944092,0.5675081610679626,0.0008606717456132174,0.0015163120385303709,3.535573341650888e-05,4.102103412151337e-05,5.0547532737255096e-05,3.803667557571912e-05,1.0,1.0,0.9999988079071045
BNG,icl_predictor.tf_icl.blocks.6.norm2.weight,block_06,norm2,512,512,22.935894012451172,22.93589210510254,0.0007913524168543518,3.450279358741007e-05,3.1444127671420574e-05,3.528594970703125e-05,5.060434341430664e-05,3.4973169761976265e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.6.norm2.bias,block_06,norm2,512,512,0.7267880439758301,0.7267355918884277,0.0007303460733965039,0.0010048955530421292,2.8390051738824695e-05,2.810172736644745e-05,5.051027983427048e-05,3.2277039936919104e-05,1.0,1.0,0.999999463558197
BNG,icl_predictor.tf_icl.blocks.6.attn.in_proj_weight,block_06,attn.in_proj,1536x512,786432,38.088157653808594,38.088191986083984,0.035020116716623306,0.0009194489540535857,3.677023050840944e-05,4.3589621782302856e-05,5.078315734863281e-05,3.949022512172088e-05,0.9999859929084778,0.9999859929084778,1.0000324249267578
BNG,icl_predictor.tf_icl.blocks.6.attn.in_proj_bias,block_06,attn.in_proj,1536,1536,2.775918483734131,2.7758877277374268,0.0011968594044446945,0.00043115797940660816,2.3002854504738934e-05,2.452242188155651e-05,5.0527043640613556e-05,3.053848752102001e-05,0.9576823115348816,0.9576823115348816,0.9999999403953552
BNG,icl_predictor.tf_icl.blocks.6.attn.out_proj.weight,block_06,attn.out_proj,512x512,262144,16.691972732543945,16.692052841186523,0.019379083067178726,0.0011609821905229109,3.484366607153788e-05,4.079937934875488e-05,5.077943205833435e-05,3.784984261151599e-05,0.9999885559082031,0.9999885559082031,1.0000083446502686
BNG,icl_predictor.tf_icl.blocks.6.attn.out_proj.bias,block_06,attn.out_proj,512,512,0.5975587964057922,0.5976681709289551,0.0007964011165313423,0.0013327577492293944,3.2001178624341264e-05,3.5682693123817444e-05,5.0574541091918945e-05,3.519628723638855e-05,1.0,1.0,0.9999990463256836
BNG,icl_predictor.tf_icl.blocks.7.linear1.weight,block_07,ffn.linear1,1024x512,524288,24.420738220214844,24.420692443847656,0.02710956707596779,0.0011101043232806982,3.4545933885965496e-05,4.007481038570404e-05,5.078548565506935e-05,3.744039145053725e-05,0.9999866485595703,0.9999866485595703,1.0000226497650146
BNG,icl_predictor.tf_icl.blocks.7.linear1.bias,block_07,ffn.linear1,1024,1024,1.2125811576843262,1.2126433849334717,0.001136904233135283,0.000937590218955322,3.233999086660333e-05,3.593415021896362e-05,5.076080560684204e-05,3.5528254313926305e-05,1.0,1.0,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.7.linear2.weight,block_07,ffn.linear2,512x1024,524288,15.735200881958008,15.735139846801758,0.02721344865858555,0.0017294630594634974,3.477383143035695e-05,4.000216722488403e-05,5.077756941318512e-05,3.7583871705448644e-05,0.9999904632568359,0.9999904632568359,1.0000205039978027
BNG,icl_predictor.tf_icl.blocks.7.linear2.bias,block_07,ffn.linear2,512,512,0.43647944927215576,0.4364837110042572,0.0008202328463084996,0.0018792015240909656,3.362325514899567e-05,3.761216066777706e-05,5.062669515609741e-05,3.624951031838229e-05,1.0,1.0,0.9999982118606567
BNG,icl_predictor.tf_icl.blocks.7.norm1.weight,block_07,norm1,512,512,23.199344635009766,23.19938087463379,0.0007688076584599912,3.3139197272829964e-05,3.006821498274803e-05,3.2901763916015625e-05,5.054473876953125e-05,3.3976823806076444e-05,0.998046875,0.998046875,1.0
BNG,icl_predictor.tf_icl.blocks.7.norm1.bias,block_07,norm1,512,512,0.5301950573921204,0.5303667187690735,0.000864178582560271,0.001629925761302437,3.543883576639928e-05,4.130229353904724e-05,5.066767334938049e-05,3.819165724448006e-05,1.0,1.0,0.9999987483024597
BNG,icl_predictor.tf_icl.blocks.7.norm2.weight,block_07,norm2,512,512,21.450056076049805,21.449987411499023,0.0008332463330589235,3.8845881339641396e-05,3.398745320737362e-05,3.8564205169677734e-05,5.054473876953125e-05,3.682464666418392e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.7.norm2.bias,block_07,norm2,512,512,0.6931905746459961,0.6931788921356201,0.0008006274583749473,0.00115498895636696,3.243231913074851e-05,3.544241189956665e-05,5.066022276878357e-05,3.538307004013885e-05,1.0,1.0,0.9999992251396179
BNG,icl_predictor.tf_icl.blocks.7.attn.in_proj_weight,block_07,attn.in_proj,1536x512,786432,37.87724304199219,37.87723159790039,0.03366686403751373,0.0008888414608261865,3.494333941489458e-05,4.0930695831775665e-05,5.078315734863281e-05,3.7964415702587815e-05,0.9999885559082031,0.9999885559082031,1.0000371932983398
BNG,icl_predictor.tf_icl.blocks.7.attn.in_proj_bias,block_07,attn.in_proj,1536,1536,2.229447364807129,2.2295913696289062,0.0011264015920460224,0.0005052380288614542,2.121683064615354e-05,1.9160564988851547e-05,5.0602713599801064e-05,2.8740723538099774e-05,0.9908854365348816,0.9908854365348816,1.0
BNG,icl_predictor.tf_icl.blocks.7.attn.out_proj.weight,block_07,attn.out_proj,512x512,262144,16.076536178588867,16.076528549194336,0.01905272714793682,0.0011851263814720572,3.427607225603424e-05,3.932509571313858e-05,5.0768256187438965e-05,3.7212425831862816e-05,0.9999961853027344,0.9999961853027344,1.0000057220458984
BNG,icl_predictor.tf_icl.blocks.7.attn.out_proj.bias,block_07,attn.out_proj,512,512,0.5825188159942627,0.5825608968734741,0.0008251258404925466,0.0014164792927465828,3.374187144800089e-05,3.732368350028992e-05,5.052797496318817e-05,3.646575377038808e-05,1.0,1.0,0.9999990463256836
BNG,icl_predictor.tf_icl.blocks.8.linear1.weight,block_08,ffn.linear1,1024x512,524288,25.523313522338867,25.523426055908203,0.02630877122282982,0.0010307741273405768,3.3324955438729376e-05,3.7750229239463806e-05,5.076080560684204e-05,3.633448557962269e-05,0.9999866485595703,0.9999866485595703,1.0000267028808594
BNG,icl_predictor.tf_icl.blocks.8.linear1.bias,block_08,ffn.linear1,1024,1024,1.1651318073272705,1.1651123762130737,0.0010780692100524902,0.0009252766109995563,3.015934635186568e-05,3.290706081315875e-05,5.061738193035126e-05,3.368966523422985e-05,1.0,1.0,0.9999996423721313
BNG,icl_predictor.tf_icl.blocks.8.linear2.weight,block_08,ffn.linear2,512x1024,524288,15.648438453674316,15.648443222045898,0.02683653123676777,0.001714965446310378,3.4138880437240005e-05,3.904476761817932e-05,5.077198147773743e-05,3.7063336854327785e-05,0.9999980926513672,0.9999980926513672,1.0000216960906982
BNG,icl_predictor.tf_icl.blocks.8.linear2.bias,block_08,ffn.linear2,512,512,0.4607033431529999,0.460848867893219,0.0007887922110967338,0.0017121477905860632,3.173986988258548e-05,3.6221928894519806e-05,5.0611793994903564e-05,3.486002058105318e-05,1.0,1.0,0.9999985694885254
BNG,icl_predictor.tf_icl.blocks.8.norm1.weight,block_08,norm1,512,512,23.969301223754883,23.969284057617188,0.0008418928482569754,3.5123796075564304e-05,3.441469743847847e-05,3.981590270996094e-05,5.042552947998047e-05,3.720676276742903e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.8.norm1.bias,block_08,norm1,512,512,0.6018226742744446,0.6018489003181458,0.0008820070652291179,0.0014655597120713292,3.6980738514102995e-05,4.1292980313301086e-05,5.0615519285202026e-05,3.897957214523537e-05,1.0,1.0,0.9999989867210388
BNG,icl_predictor.tf_icl.blocks.8.norm2.weight,block_08,norm2,512,512,22.32119369506836,22.321269989013672,0.0007891127606853843,3.53526236753053e-05,3.145716618746519e-05,3.552436828613281e-05,5.060434341430664e-05,3.487419644224906e-05,1.0,1.0,1.0
BNG,icl_predictor.tf_icl.blocks.8.norm2.bias,block_08,norm2,512,512,0.665737509727478,0.6657835841178894,0.0007978047942742705,0.001198377412442415,3.2601048587821424e-05,3.6016106605529785e-05,5.064159631729126e-05,3.525832329010714e-05,1.0,1.0,0.9999991655349731
BNG,icl_predictor.tf_icl.blocks.8.attn.in_proj_weight,block_08,attn.in_proj,1536x512,786432,38.40132141113281,38.401336669921875,0.03346855938434601,0.0008715470758420923,3.480081431916915e-05,4.036223981529474e-05,5.076080560684204e-05,3.774073785683189e-05,0.9999873042106628,0.9999873042106628,1.0000393390655518
BNG,icl_predictor.tf_icl.blocks.8.attn.in_proj_bias,block_08,attn.in_proj,1536,1536,1.679896354675293,1.6798052787780762,0.0011989012127742171,0.0007136757035259112,2.3346461603068747e-05,2.7565285563468933e-05,5.055777728557587e-05,3.059058506824661e-05,0.9993489384651184,0.9993489384651184,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.8.attn.out_proj.weight,block_08,attn.out_proj,512x512,262144,15.73706340789795,15.737082481384277,0.018829695880413055,0.0011965190323222445,3.377033135620877e-05,3.8564205169677734e-05,5.077756941318512e-05,3.677679185840397e-05,0.9999923706054688,0.9999923706054688,1.0000072717666626
BNG,icl_predictor.tf_icl.blocks.8.attn.out_proj.bias,block_08,attn.out_proj,512,512,0.6407676339149475,0.6408100128173828,0.0008269503014162183,0.0012905619098805686,3.3590935345273465e-05,3.8587022572755814e-05,5.0537288188934326e-05,3.654638969474081e-05,1.0,1.0,0.9999990463256836
BNG,icl_predictor.tf_icl.blocks.9.linear1.weight,block_09,ffn.linear1,1024x512,524288,26.06595802307129,26.066028594970703,0.02637225203216076,0.0010117507290089763,3.332933920319192e-05,3.790576010942459e-05,5.0809234380722046e-05,3.642211123798861e-05,0.9999847412109375,0.9999847412109375,1.0000243186950684
BNG,icl_predictor.tf_icl.blocks.9.linear1.bias,block_09,ffn.linear1,1024,1024,1.0411851406097412,1.0412577390670776,0.001123613677918911,0.0010791679924089376,3.192819349351339e-05,3.522448241710663e-05,5.070678889751434e-05,3.511292246154058e-05,1.0,1.0,0.9999994039535522
BNG,icl_predictor.tf_icl.blocks.9.linear2.weight,block_09,ffn.linear2,512x1024,524288,18.329177856445312,18.3291015625,0.025857936590909958,0.0014107526695102588,3.2616131647955626e-05,3.674626350402832e-05,5.0770118832588196e-05,3.571179474939535e-05,0.9999961853027344,0.9999961853027344,1.000025749206543
BNG,icl_predictor.tf_icl.blocks.9.linear2.bias,block_09,ffn.linear2,512,512,0.40349864959716797,0.40358150005340576,0.0007750072400085628,0.0019207182992566863,3.1044339266372845e-05,3.439374268054962e-05,5.040690302848816e-05,3.425080441477808e-05,1.0,1.0,0.9999983310699463
BNG,icl_predictor.tf_icl.blocks.9.norm1.weight,block_09,norm1,512,512,22.925691604614258,22.925783157348633,0.0008360955398529768,3.646980663757421e-05,3.398244734853506e-05,3.7550926208496094e-05,5.066394805908203e-05,3.695055636853693e-05,1.0,1.0,0.9999999403953552
BNG,icl_predictor.tf_icl.blocks.9.norm1.bias,block_09,norm1,512,512,0.713169515132904,0.7132772207260132,0.0008136417018249631,0.0011408812134548326,3.33473326463718e-05,3.752580960281193e-05,5.052797496318817e-05,3.5958220215638805e-05,1.0,1.0,0.9999993443489075
BNG,icl_predictor.tf_icl.blocks.9.norm2.weight,block_09,norm2,512,512,22.686458587646484,22.68648338317871,0.0007920562056824565,3.491317089542226e-05,3.141316119581461e-05,3.3974647521972656e-05,5.054473876953125e-05,3.500427395961511e-05,0.998046875,0.998046875,1.0
BNG,icl_predictor.tf_icl.blocks.9.norm2.bias,block_09,norm2,512,512,0.6510158181190491,0.6509705185890198,0.0007572028553113341,0.0011631097651327788,3.001085678988602e-05,3.1968578696250916e-05,5.063274875283241e-05,3.346395243733887e-05,1.0,1.0,0.9999992847442627
